2400,22,vm-914,17,0,33.8,5.4,1.0,5.5,1.1,7.8,3.6,1.5,1.9,1.4,0.5,2.9,8.5,6.3,2019-09-20 02:48:00
7363,22,vm-914,14,0,35.3,4.2,5.6,9.3,6.5,3.0,9.4,10.7,6.2,7.8,5.6,0.3,7.8,9.5,2019-09-20 02:49:00
2400,22,vm-914,15,5,46.8,7.8,3.1,10.9,7.5,1.6,9.3,9.0,2.5,1.9,10.0,9.7,6.5,8.7,2019-09-20 02:50:00
7361,22,vm-914,19,1,57.9,2.8,2.5,7.6,7.0,1.2,1.4,3.8,8.2,2.4,10.0,4.3,5.2,9.5,2019-09-20 02:51:00
7363,22,vm-914,12,0,38.4,0.0,0.8,1.0,4.2,4.6,4.6,9.4,8.7,5.5,2.7,5.9,4.6,10.1,2019-09-20 02:52:00
7363,22,vm-914,5,2,37.7,2.5,1.8,8.9,7.9,9.9,9.7,1.4,1.8,0.5,9.9,3.2,6.0,1.5,2019-09-20 02:53:00
7361,22,vm-914,17,7,44.7,7.2,0.0,5.2,2.1,5.6,6.9,10.8,4.0,6.2,6.1,5.4,8.8,9.2,2019-09-20 02:54:00
2400,22,vm-914,16,1,47.4,5.9,8.1,2.8,7.4,9.9,3.3,4.0,0.7,10.0,4.6,10.3,10.8,1.3,2019-09-20 02:55:00
7361,22,vm-914,14,7,57.9,3.1,9.2,7.5,10.1,8.2,9.8,4.0,1.3,8.2,8.7,2.4,2.6,1.8,2019-09-20 02:56:00
7363,22,vm-914,1,0,37.8,6.9,2.9,10.1,9.8,7.7,7.8,4.8,5.0,1.2,7.1,0.4,8.0,0.4,2019-09-20 02:57:00
2400,22,vm-914,3,3,45.1,4.5,6.3,8.8,6.4,6.5,4.7,4.2,10.0,2.4,5.9,8.2,5.3,10.8,2019-09-20 02:58:00
7363,22,vm-914,4,1,45.2,5.7,5.1,0.9,1.1,4.9,0.9,3.7,4.0,10.7,6.5,2.1,9.0,1.4,2019-09-20 02:59:00
7361,22,vm-914,15,1,51.5,9.9,0.0,7.3,2.9,9.4,9.7,3.7,3.3,0.5,4.3,0.3,2.8,0.5,2019-09-20 03:00:00
7361,22,vm-914,22,4,44.0,8.7,8.0,2.3,7.4,8.1,10.5,4.0,4.1,1.4,10.2,9.4,1.7,9.4,2019-09-20 03:01:00
2400,22,vm-914,14,5,37.1,8.9,2.6,5.9,0.3,0.3,6.8,6.4,1.6,8.7,6.7,1.6,3.7,2.2,2019-09-20 03:02:00
7363,22,vm-914,10,1,42.4,0.1,10.4,3.4,7.9,7.5,5.8,1.6,10.0,9.4,8.7,9.0,3.6,6.4,2019-09-20 03:03:00
2400,22,vm-914,15,2,30.2,8.8,3.3,7.7,7.2,7.8,1.7,6.1,5.8,9.9,9.2,8.4,1.2,10.2,2019-09-20 03:04:00
7361,22,vm-914,1,6,43.8,7.9,7.0,3.5,10.3,5.4,6.2,0.0,6.9,7.8,4.3,1.5,1.9,7.2,2019-09-20 03:05:00
2400,22,vm-914,17,2,41.3,1.0,0.8,3.3,1.8,1.8,1.1,6.4,7.4,4.7,10.3,10.4,10.4,7.3,2019-09-20 03:06:00
7361,22,vm-914,13,7,46.3,8.5,2.4,2.7,3.2,10.0,10.4,9.9,4.9,1.6,3.7,9.4,8.7,0.3,2019-09-20 03:07:00
7361,22,vm-914,0,1,50.3,10.5,8.5,1.6,4.9,5.1,7.1,6.7,7.6,5.3,5.0,10.6,4.9,1.3,2019-09-20 03:08:00
7363,22,vm-914,0,3,39.6,0.1,4.8,8.9,9.3,7.7,8.3,6.0,4.4,8.9,6.2,6.4,10.9,7.3,2019-09-20 03:09:00
7363,22,vm-914,12,2,35.2,9.0,10.7,4.0,9.9,6.5,10.6,7.7,7.5,4.9,4.3,10.4,0.9,3.5,2019-09-20 03:10:00
2400,22,vm-914,11,3,40.3,8.3,0.9,8.8,6.4,10.3,6.5,1.8,5.4,9.4,3.6,5.9,0.3,1.3,2019-09-20 03:11:00
7363,22,vm-914,4,2,42.0,5.7,7.8,9.0,3.4,1.2,5.7,4.1,4.2,10.7,4.3,2.6,7.5,0.9,2019-09-20 03:12:00
2400,22,vm-914,13,5,49.6,7.4,0.8,8.8,2.3,1.1,9.0,8.7,6.2,3.3,3.2,4.1,8.3,10.8,2019-09-20 03:13:00
7361,22,vm-914,24,6,58.6,10.8,7.5,2.3,4.9,9.1,1.3,9.8,10.5,1.6,2.9,1.6,4.2,1.0,2019-09-20 03:14:00
2400,22,vm-914,13,5,44.1,2.9,4.7,8.4,0.2,4.9,0.8,4.4,6.0,6.1,5.0,5.6,2.6,1.1,2019-09-20 03:15:00
2400,22,vm-914,8,5,33.7,5.3,6.3,10.6,3.3,8.5,1.1,9.5,7.9,6.7,2.7,2.7,10.5,0.1,2019-09-20 03:16:00
7361,22,vm-914,7,0,60.6,0.3,6.1,1.7,10.3,3.9,7.9,6.9,8.5,6.0,8.0,4.3,5.6,6.0,2019-09-20 03:17:00
7363,22,vm-914,5,2,41.0,9.4,5.5,4.5,5.6,1.3,6.2,0.8,3.6,5.8,10.1,8.0,1.0,4.6,2019-09-20 03:18:00
7361,22,vm-914,13,2,52.5,8.2,5.9,10.6,6.9,2.8,1.7,3.5,3.3,0.1,0.4,5.5,4.9,2.3,2019-09-20 03:19:00
7361,22,vm-914,2,3,43.5,3.4,4.3,5.1,2.9,8.7,5.4,2.6,5.8,5.6,4.4,5.7,1.0,0.5,2019-09-20 03:20:00
7361,22,vm-914,2,4,59.6,0.6,2.7,2.8,3.5,8.2,6.2,7.0,2.0,2.7,4.7,10.6,7.0,10.4,2019-09-20 03:21:00
7363,22,vm-914,0,1,47.7,0.6,8.3,10.0,1.9,10.0,4.8,10.5,8.6,3.0,7.4,0.4,3.9,5.4,2019-09-20 03:22:00
7363,22,vm-914,9,0,49.3,9.3,4.7,8.7,9.8,2.8,4.7,3.1,5.8,9.4,7.1,6.7,10.2,9.3,2019-09-20 03:23:00
7363,22,vm-914,9,0,48.0,6.9,3.4,1.7,5.0,1.5,3.0,7.8,9.7,8.0,6.5,3.6,7.8,3.9,2019-09-20 03:24:00
7363,22,vm-914,7,3,48.9,0.5,8.5,10.7,7.2,8.0,7.8,6.1,4.7,1.0,10.9,5.5,3.1,2.7,2019-09-20 03:25:00
7363,22,vm-914,13,0,44.1,4.1,4.9,2.5,10.6,3.2,10.9,2.1,1.9,10.2,9.3,9.0,1.4,3.3,2019-09-20 03:26:00
7363,22,vm-914,8,2,42.1,4.7,2.8,8.3,0.5,6.0,6.3,2.3,7.2,6.0,8.8,0.5,5.6,10.6,2019-09-20 03:27:00
7363,22,vm-914,14,3,35.5,3.9,5.5,0.1,5.9,3.2,6.8,10.4,7.5,10.4,3.2,2.3,8.1,4.3,2019-09-20 03:28:00
2400,22,vm-914,17,3,33.9,10.0,5.0,5.3,1.1,5.5,4.0,7.4,8.9,0.0,8.1,10.3,9.9,2.8,2019-09-20 03:29:00
2400,22,vm-914,0,4,38.4,3.1,10.4,6.5,0.1,5.4,3.2,1.4,5.9,3.8,7.8,0.7,2.9,1.1,2019-09-20 03:30:00
7363,22,vm-914,3,3,35.3,9.9,0.6,7.1,9.5,8.2,5.2,1.1,3.9,10.8,1.2,4.1,4.1,7.6,2019-09-20 03:31:00
7363,22,vm-914,7,2,40.6,1.2,5.4,3.9,7.4,5.1,2.8,10.4,5.3,9.2,1.7,6.3,8.3,9.6,2019-09-20 03:32:00
7363,22,vm-914,11,1,42.9,9.2,5.7,5.6,6.6,10.3,2.4,6.1,6.6,6.2,7.0,2.9,0.8,9.5,2019-09-20 03:33:00
7361,22,vm-914,9,3,46.8,0.7,10.8,8.4,10.1,1.6,6.3,10.3,10.7,9.3,2.1,5.5,3.4,3.6,2019-09-20 03:34:00
7363,22,vm-914,11,3,40.1,9.2,3.0,4.6,7.8,4.7,10.5,8.5,1.6,6.2,10.3,0.9,6.4,2.4,2019-09-20 03:35:00
7363,22,vm-914,10,0,43.5,1.9,8.7,3.6,9.3,9.9,9.5,1.3,4.5,7.7,0.5,2.9,8.1,0.0,2019-09-20 03:36:00
7361,22,vm-914,21,4,49.6,2.8,0.9,0.4,4.3,0.9,9.3,2.7,1.4,7.6,5.4,0.9,5.6,3.0,2019-09-20 03:37:00
7363,22,vm-914,6,3,38.5,8.4,8.3,6.2,6.8,2.1,7.4,5.4,7.7,8.5,9.4,5.2,4.0,10.3,2019-09-20 03:38:00
2400,22,vm-914,8,5,42.1,2.8,0.5,8.2,0.4,9.2,7.1,6.3,9.7,1.6,2.9,9.9,5.3,4.8,2019-09-20 03:39:00
2400,22,vm-914,0,3,35.8,0.7,8.6,9.2,8.0,0.9,5.9,2.2,3.4,8.0,4.0,4.1,3.0,0.3,2019-09-20 03:40:00
7363,22,vm-914,13,3,44.2,4.9,7.7,9.6,2.5,7.2,7.9,5.5,10.2,8.7,3.0,7.2,8.5,9.8,2019-09-20 03:41:00
7361,22,vm-914,13,4,55.1,5.8,4.4,3.3,5.1,0.4,4.6,7.0,10.6,4.1,3.0,0.7,10.7,0.0,2019-09-20 03:42:00
2400,22,vm-914,7,3,45.5,6.7,9.2,2.8,6.7,7.9,4.3,6.5,2.9,7.7,10.3,3.2,9.8,2.2,2019-09-20 03:43:00
7361,22,vm-914,7,4,49.2,5.5,5.5,10.9,8.5,10.5,4.2,4.6,8.7,10.4,3.2,9.9,5.8,1.8,2019-09-20 03:44:00
7363,22,vm-914,13,3,42.9,1.0,1.1,2.0,10.4,7.6,10.5,9.6,3.9,9.1,4.0,10.8,0.5,6.8,2019-09-20 03:45:00
7361,22,vm-914,4,2,56.8,9.7,8.0,10.1,10.7,7.4,4.8,6.3,10.4,2.3,4.0,8.3,8.6,3.3,2019-09-20 03:46:00
2400,22,vm-914,10,3,38.1,0.8,3.6,5.1,9.4,5.6,9.9,4.1,2.4,10.2,2.3,5.9,4.8,7.2,2019-09-20 03:47:00
2400,22,vm-914,8,5,37.6,2.7,4.4,4.8,4.5,3.2,8.9,9.6,3.2,3.5,4.9,9.9,4.4,2.3,2019-09-20 03:48:00
7361,22,vm-914,17,1,56.8,1.1,7.6,1.5,9.1,2.1,5.6,9.7,5.8,6.2,7.0,6.8,10.2,3.0,2019-09-20 03:49:00
7361,22,vm-914,4,4,50.8,2.1,5.8,0.1,7.1,5.7,9.7,8.3,7.2,1.3,0.0,6.2,9.6,2.6,2019-09-20 03:50:00
7361,22,vm-914,1,5,49.6,1.8,4.1,1.4,7.5,8.9,10.5,10.2,8.2,0.1,7.6,3.6,10.4,10.9,2019-09-20 03:51:00
2400,22,vm-914,17,5,33.5,9.8,3.4,6.5,1.9,4.7,5.3,3.9,9.7,0.0,1.1,3.3,0.6,7.0,2019-09-20 03:52:00
7361,22,vm-914,10,1,45.5,8.8,0.7,2.5,9.0,10.3,9.1,5.7,0.9,5.9,3.9,9.4,2.0,1.2,2019-09-20 03:53:00
7361,22,vm-914,8,3,44.2,7.7,0.2,6.4,3.6,8.1,2.4,10.0,2.5,8.0,0.9,0.1,9.8,8.8,2019-09-20 03:54:00
7363,22,vm-914,2,2,48.5,10.3,0.5,6.9,2.5,1.2,6.3,5.6,3.3,7.0,2.2,2.2,1.9,6.3,2019-09-20 03:55:00
2400,22,vm-914,1,3,48.9,9.1,6.4,6.1,7.0,4.8,0.4,4.4,8.2,6.3,4.1,0.5,9.9,3.6,2019-09-20 03:56:00
7363,22,vm-914,13,3,43.0,4.5,8.8,9.8,1.4,1.8,10.4,10.8,8.0,10.5,8.0,3.7,5.2,2.7,2019-09-20 03:57:00
2400,22,vm-914,11,1,38.4,5.1,5.1,10.9,10.3,2.9,0.1,3.6,10.7,9.7,8.3,3.9,6.9,3.3,2019-09-20 03:58:00
7363,22,vm-914,2,2,44.1,4.8,5.7,7.9,10.7,3.3,1.4,5.4,3.7,6.1,2.3,3.9,2.9,8.7,2019-09-20 03:59:00
7361,22,vm-914,20,6,44.8,6.0,3.9,6.2,2.0,6.2,1.3,5.7,7.7,4.6,2.0,1.2,4.3,2.0,2019-09-20 04:00:00
2400,22,vm-914,5,5,38.2,3.4,10.3,8.4,10.1,8.9,8.9,7.1,4.5,9.9,0.9,2.1,6.5,2.3,2019-09-20 04:01:00
2400,22,vm-914,6,2,36.1,2.2,7.5,9.5,4.3,9.1,10.5,8.9,8.1,1.7,7.0,5.0,1.8,10.9,2019-09-20 04:02:00
7361,22,vm-914,22,2,55.4,1.3,2.4,4.7,7.8,5.4,7.6,6.7,0.2,7.4,4.2,1.8,7.5,5.4,2019-09-20 04:03:00
7363,22,vm-914,7,0,42.2,1.7,2.4,3.7,7.7,1.2,4.5,6.7,0.9,9.0,3.0,9.4,1.5,3.2,2019-09-20 04:04:00
2400,22,vm-914,2,2,50.3,3.1,3.5,1.9,3.6,9.4,2.2,4.7,8.4,1.2,0.9,5.1,4.8,6.7,2019-09-20 04:05:00
2400,22,vm-914,2,4,50.2,8.6,10.0,9.2,0.0,5.3,9.9,3.7,4.6,3.0,5.7,4.4,2.3,0.9,2019-09-20 04:06:00
7361,22,vm-914,20,4,50.6,10.9,7.7,6.6,0.4,1.9,4.4,3.1,2.3,6.7,9.3,2.3,5.8,1.3,2019-09-20 04:07:00
2400,22,vm-914,8,2,37.2,2.9,6.0,0.6,4.6,6.3,2.0,10.4,7.2,3.2,8.2,7.2,5.7,10.4,2019-09-20 04:08:00
2400,22,vm-914,3,2,41.1,4.4,3.6,8.6,1.5,9.5,1.9,4.3,9.0,2.8,0.7,6.3,0.5,9.8,2019-09-20 04:09:00
2400,22,vm-914,1,5,47.5,2.4,9.1,3.0,7.1,3.1,9.2,4.8,1.4,1.0,8.4,7.6,3.2,8.3,2019-09-20 04:10:00
7363,22,vm-914,14,1,41.9,9.9,3.5,3.8,1.5,1.1,3.5,1.2,5.2,5.0,6.4,3.0,7.0,10.3,2019-09-20 04:11:00
7361,22,vm-914,4,3,59.1,10.8,5.2,6.3,5.3,5.9,2.3,6.1,2.4,9.1,7.2,1.4,0.4,10.0,2019-09-20 04:12:00
7361,22,vm-914,19,5,48.1,2.2,4.4,6.2,10.0,4.1,10.9,1.6,2.8,6.6,9.1,0.0,8.1,1.3,2019-09-20 04:13:00
7361,22,vm-914,23,4,50.5,3.1,4.6,10.8,2.1,6.5,0.5,0.7,8.0,7.3,7.9,7.9,1.7,2.5,2019-09-20 04:14:00
7363,22,vm-914,0,3,43.6,6.4,2.5,2.7,6.0,2.5,5.5,2.2,9.9,2.9,8.1,9.0,0.7,6.4,2019-09-20 04:15:00
7361,22,vm-914,13,0,55.0,8.5,6.1,3.0,1.0,5.6,3.6,4.2,6.6,9.3,4.9,8.9,4.3,5.2,2019-09-20 04:16:00
7361,22,vm-914,8,7,47.2,9.6,10.0,10.9,4.1,8.1,5.0,0.2,8.7,6.5,8.1,5.0,9.0,5.8,2019-09-20 04:17:00
7361,22,vm-914,16,1,41.2,7.1,3.1,8.9,9.4,5.7,9.1,7.8,10.5,7.1,5.7,10.5,3.0,6.7,2019-09-20 04:18:00
7361,22,vm-914,8,4,48.4,4.2,5.4,2.8,3.7,5.0,6.5,5.0,0.1,5.6,0.2,5.2,5.0,1.7,2019-09-20 04:19:00
7363,22,vm-914,5,2,39.7,6.4,0.5,6.0,8.3,4.2,5.3,2.3,9.1,6.4,1.2,4.6,6.9,0.0,2019-09-20 04:20:00
7361,22,vm-914,19,3,54.2,4.9,9.6,0.4,9.8,1.0,2.8,5.4,9.4,2.5,6.3,2.6,10.5,4.5,2019-09-20 04:21:00
2400,22,vm-914,4,0,37.2,5.9,10.7,3.8,7.8,2.8,2.8,0.5,4.3,2.5,7.8,6.6,6.2,3.2,2019-09-20 04:22:00
7363,22,vm-914,5,3,45.7,8.3,6.9,2.1,1.8,8.7,9.8,2.4,5.2,1.9,1.5,5.3,6.9,0.0,2019-09-20 04:23:00
7361,22,vm-914,21,7,60.8,8.7,5.0,2.6,6.7,4.6,1.9,7.8,5.5,1.6,0.6,0.5,8.5,4.3,2019-09-20 04:24:00
2400,22,vm-914,6,2,30.2,1.1,9.0,4.8,4.0,1.7,3.2,4.7,6.0,4.3,1.6,0.1,0.7,3.7,2019-09-20 04:25:00
7361,22,vm-914,6,1,47.7,8.1,1.0,5.2,2.3,2.6,5.5,6.0,2.5,2.5,4.6,5.8,10.6,7.4,2019-09-20 04:26:00
2400,22,vm-914,13,2,41.4,4.1,1.3,10.6,5.4,10.5,0.5,2.1,10.4,8.4,3.4,2.6,8.6,7.1,2019-09-20 04:27:00
2400,22,vm-914,5,0,49.7,9.1,9.0,0.2,10.9,10.1,6.2,3.1,5.9,9.4,9.4,0.6,1.9,1.9,2019-09-20 04:28:00
2400,22,vm-914,7,1,37.2,0.4,0.3,9.0,4.0,5.3,3.9,6.5,3.4,5.2,6.6,4.7,2.5,7.4,2019-09-20 04:29:00
2400,22,vm-914,4,0,38.0,0.3,1.7,5.4,10.6,7.6,6.8,8.3,4.7,6.4,7.4,4.1,0.3,8.6,2019-09-20 04:30:00
2400,22,vm-914,4,4,46.1,0.0,5.8,1.3,1.0,5.1,1.7,10.3,9.9,8.4,5.8,6.6,3.2,2.3,2019-09-20 04:31:00
2400,22,vm-914,18,3,44.1,3.9,6.1,3.0,8.7,9.5,10.8,4.9,4.6,3.3,10.6,10.9,8.3,6.1,2019-09-20 04:32:00
2400,22,vm-914,1,2,30.4,7.9,6.8,4.2,9.9,3.4,10.3,6.3,8.5,2.1,2.4,8.6,1.9,6.0,2019-09-20 04:33:00
7363,22,vm-914,3,0,40.3,8.9,10.7,8.9,7.2,0.9,0.3,4.1,2.6,5.0,3.6,0.5,1.0,10.0,2019-09-20 04:34:00
7363,22,vm-914,14,2,45.5,5.6,4.9,4.9,6.5,2.1,7.1,0.9,0.2,10.2,7.0,2.6,0.1,1.8,2019-09-20 04:35:00
7361,22,vm-914,11,4,54.2,2.1,9.7,0.5,0.6,3.9,8.8,10.3,9.8,7.8,2.6,2.5,4.5,9.3,2019-09-20 04:36:00
7361,22,vm-914,19,5,43.1,9.3,6.9,4.7,8.6,9.8,7.4,6.8,8.3,8.9,1.9,4.6,3.6,6.2,2019-09-20 04:37:00
7363,22,vm-914,3,3,42.1,10.7,7.7,1.4,3.6,1.3,7.8,9.8,9.3,10.4,8.5,4.2,7.3,2.6,2019-09-20 04:38:00
2400,22,vm-914,15,4,33.3,9.6,4.4,5.6,8.9,6.2,6.4,4.3,4.9,9.7,7.8,4.7,8.9,5.0,2019-09-20 04:39:00
2400,22,vm-914,11,1,35.0,4.4,5.9,7.3,10.1,2.1,7.9,3.1,2.0,2.3,0.5,0.2,8.2,7.6,2019-09-20 04:40:00
2400,22,vm-914,8,0,35.3,5.3,1.3,7.3,2.2,6.5,0.4,3.6,3.2,4.8,8.7,3.3,9.9,6.3,2019-09-20 04:41:00
7361,22,vm-914,24,4,53.6,9.3,9.8,1.2,9.7,9.2,9.9,7.0,5.3,1.1,5.7,4.3,2.3,2.0,2019-09-20 04:42:00
2400,22,vm-914,5,3,39.6,7.7,8.8,10.5,6.4,9.8,9.1,6.6,5.8,6.1,3.5,0.6,7.8,4.2,2019-09-20 04:43:00
7363,22,vm-914,7,0,39.0,10.2,6.3,3.7,3.8,9.1,4.4,9.3,7.6,10.5,5.0,9.2,1.8,4.1,2019-09-20 04:44:00
7361,22,vm-914,10,4,48.2,2.8,8.0,6.2,10.0,0.2,4.4,10.1,0.9,2.1,1.4,8.8,3.5,6.8,2019-09-20 04:45:00
7363,22,vm-914,9,1,44.9,6.1,9.1,2.0,9.6,10.5,6.4,9.7,2.5,5.0,6.3,1.2,8.6,8.3,2019-09-20 04:46:00
7361,22,vm-914,15,6,49.0,1.8,9.6,0.8,5.8,3.6,0.6,1.1,5.1,10.1,7.1,10.1,5.8,3.5,2019-09-20 04:47:00
2400,22,vm-914,6,1,34.0,3.3,4.8,3.7,5.0,3.8,1.4,8.2,8.4,5.0,0.9,0.1,1.0,10.1,2019-09-20 04:48:00
7363,22,vm-914,12,2,36.8,9.2,0.3,9.4,0.6,3.4,4.9,6.1,10.9,6.5,6.2,6.7,5.8,9.7,2019-09-20 04:49:00
7361,22,vm-914,16,0,58.5,0.6,1.1,2.7,10.8,3.5,9.8,10.2,3.1,3.9,4.8,1.6,7.4,9.3,2019-09-20 04:50:00
2400,22,vm-914,15,5,50.6,0.4,9.6,3.7,9.7,0.8,8.8,10.5,3.6,5.3,2.7,2.0,3.5,8.5,2019-09-20 04:51:00
2400,22,vm-914,18,0,41.7,10.0,6.5,1.1,0.7,6.6,7.5,7.4,6.8,10.9,3.1,6.5,8.2,1.8,2019-09-20 04:52:00
7363,22,vm-914,14,0,44.7,4.7,1.9,5.3,0.8,5.1,1.6,3.2,4.0,7.0,1.7,7.6,4.8,4.2,2019-09-20 04:53:00
7363,22,vm-914,11,2,46.1,6.1,2.1,2.6,8.4,5.4,1.7,5.9,10.6,9.3,2.2,0.8,0.8,1.9,2019-09-20 04:54:00
7363,22,vm-914,5,1,48.4,6.5,4.7,6.4,6.0,9.6,7.6,8.4,3.0,2.6,3.7,0.3,1.0,4.3,2019-09-20 04:55:00
7363,22,vm-914,3,2,41.8,4.8,9.1,6.2,7.5,10.9,6.1,8.7,1.2,2.1,8.7,2.5,0.2,8.7,2019-09-20 04:56:00
7363,22,vm-914,13,2,47.1,5.7,0.0,0.5,7.5,1.5,0.3,6.9,8.6,8.2,4.6,10.4,9.9,6.4,2019-09-20 04:57:00
7363,22,vm-914,1,3,35.6,2.8,8.3,10.6,4.5,0.3,2.4,5.5,0.3,8.0,9.5,5.0,5.4,7.9,2019-09-20 04:58:00
7363,22,vm-914,5,3,44.6,4.7,9.2,1.9,1.6,4.9,10.8,10.9,4.7,3.3,6.4,6.4,8.0,4.6,2019-09-20 04:59:00
7361,22,vm-914,22,4,57.6,6.8,9.3,2.7,10.1,10.2,8.7,8.3,7.8,2.5,1.3,4.5,9.3,3.0,2019-09-20 05:00:00
7363,22,vm-914,4,3,43.4,4.7,2.6,0.5,3.4,2.8,5.3,7.5,2.6,10.1,3.4,5.1,1.6,2.4,2019-09-20 05:01:00
2400,22,vm-914,8,1,46.9,0.2,2.7,6.6,9.0,10.3,8.6,3.0,7.1,0.1,9.9,4.0,3.2,10.3,2019-09-20 05:02:00
7363,22,vm-914,7,0,49.2,8.7,2.7,2.8,10.0,1.0,10.3,5.6,9.6,4.1,4.4,8.5,2.4,2.9,2019-09-20 05:03:00
7361,22,vm-914,6,2,44.9,7.2,1.8,1.4,4.3,6.4,6.6,6.7,0.9,8.5,3.0,9.8,6.1,1.3,2019-09-20 05:04:00
2400,22,vm-914,6,1,32.5,5.7,10.8,9.5,5.6,2.3,10.4,3.3,10.2,0.1,9.6,1.5,2.4,7.1,2019-09-20 05:05:00
2400,22,vm-914,5,1,38.4,10.8,2.6,3.1,3.9,0.1,1.1,8.2,9.3,9.2,9.7,10.5,1.6,9.3,2019-09-20 05:06:00
7363,22,vm-914,0,3,39.4,7.1,5.1,2.9,6.8,2.1,10.3,7.1,6.7,9.3,3.3,1.1,6.9,3.8,2019-09-20 05:07:00
2400,22,vm-914,8,0,46.5,3.2,10.2,8.9,3.7,0.0,10.2,3.2,0.1,1.7,6.0,3.9,6.2,8.6,2019-09-20 05:08:00
2400,22,vm-914,3,4,47.1,2.7,2.8,8.4,2.3,4.3,1.1,7.5,9.1,10.4,7.0,1.6,1.8,8.6,2019-09-20 05:09:00
2400,22,vm-914,4,2,36.8,1.1,7.5,0.4,7.9,0.3,9.5,1.3,3.1,5.5,7.2,3.9,4.8,10.2,2019-09-20 05:10:00
7363,22,vm-914,3,3,50.6,0.9,3.2,2.5,0.9,7.2,5.7,7.1,2.0,5.9,5.3,3.1,9.8,0.5,2019-09-20 05:11:00
2400,22,vm-914,15,3,45.7,3.6,1.2,3.0,1.7,6.3,4.3,10.8,5.7,10.0,2.4,5.4,5.4,4.7,2019-09-20 05:12:00
7363,22,vm-914,1,0,35.8,4.8,7.1,6.5,8.2,2.9,10.5,4.7,4.9,10.0,6.8,7.3,1.9,3.6,2019-09-20 05:13:00
7363,22,vm-914,9,1,47.2,2.0,4.9,7.1,10.7,3.3,1.3,6.4,10.5,7.6,5.7,7.7,8.8,3.8,2019-09-20 05:14:00
2400,22,vm-914,6,3,42.2,0.9,7.3,3.7,10.3,0.2,2.8,3.4,3.9,7.9,0.3,3.8,9.8,0.4,2019-09-20 05:15:00
7363,22,vm-914,14,0,50.5,10.1,10.5,6.1,6.2,5.3,4.7,9.0,3.6,0.0,3.9,3.8,7.1,9.4,2019-09-20 05:16:00
7363,22,vm-914,1,0,37.3,2.8,8.1,8.2,9.8,2.6,1.2,9.1,3.1,6.6,10.2,5.1,4.6,5.4,2019-09-20 05:17:00
2400,22,vm-914,7,3,39.3,0.0,9.2,1.9,1.6,1.2,2.7,8.1,9.5,9.2,0.3,7.5,7.2,10.1,2019-09-20 05:18:00
7361,22,vm-914,7,2,44.3,7.1,5.5,1.0,3.2,3.8,0.6,5.7,6.9,2.1,8.7,8.0,5.4,1.5,2019-09-20 05:19:00
2400,22,vm-914,6,3,36.6,4.8,1.7,5.5,10.6,1.0,1.5,8.4,10.0,0.2,8.4,5.7,8.9,0.1,2019-09-20 05:20:00
7363,22,vm-914,2,3,36.6,8.2,2.7,3.2,7.5,1.9,1.0,8.5,9.1,8.4,10.1,9.0,5.0,10.2,2019-09-20 05:21:00
7361,22,vm-914,17,5,52.7,0.7,0.4,10.6,6.7,4.1,0.2,9.6,5.4,0.0,8.5,8.0,4.5,2.6,2019-09-20 05:22:00
2400,22,vm-914,3,5,45.0,5.4,7.4,4.8,7.4,10.2,10.5,2.4,3.0,0.3,6.9,4.5,7.2,7.2,2019-09-20 05:23:00
2400,22,vm-914,10,2,35.4,8.1,3.8,8.8,2.1,3.7,6.4,2.2,6.2,6.7,10.0,8.9,4.6,8.7,2019-09-20 05:24:00
7361,22,vm-914,10,0,43.1,5.0,8.5,10.2,9.3,1.8,8.4,6.0,10.3,8.0,8.8,6.3,10.3,6.5,2019-09-20 05:25:00
2400,22,vm-914,11,5,36.9,2.5,4.9,0.4,10.5,4.0,0.1,10.8,1.5,6.8,1.7,1.3,5.0,9.8,2019-09-20 05:26:00
7363,22,vm-914,14,0,38.7,8.2,2.0,5.2,0.6,3.2,4.4,10.4,2.6,1.9,7.1,7.0,0.4,8.6,2019-09-20 05:27:00
2400,22,vm-914,18,3,35.3,8.6,5.4,6.9,8.4,9.0,5.7,1.1,10.3,10.1,4.2,8.5,6.8,9.4,2019-09-20 05:28:00
7361,22,vm-914,19,4,60.9,0.8,1.9,1.9,5.4,3.2,4.9,2.3,8.4,10.9,10.1,5.3,5.3,1.9,2019-09-20 05:29:00
7363,22,vm-914,1,3,42.3,10.0,2.8,10.6,8.3,7.7,9.5,4.9,10.6,1.1,7.0,10.4,1.8,2.5,2019-09-20 05:30:00
7363,22,vm-914,5,3,36.1,0.1,1.5,5.5,0.4,2.7,7.4,1.0,5.1,6.7,3.6,3.8,4.9,4.6,2019-09-20 05:31:00
7361,22,vm-914,23,7,40.6,10.8,1.1,5.3,10.1,0.0,4.8,2.3,0.0,7.8,10.7,5.3,8.2,10.4,2019-09-20 05:32:00
7363,22,vm-914,4,1,44.3,5.3,7.2,10.7,2.9,1.5,9.2,1.1,0.4,2.3,10.0,3.1,7.0,9.4,2019-09-20 05:33:00
7361,22,vm-914,21,0,49.0,3.6,0.4,4.9,8.5,1.0,9.3,8.6,8.1,2.9,7.2,10.7,7.1,4.0,2019-09-20 05:34:00
7361,22,vm-914,10,1,55.8,0.5,6.5,10.4,4.1,9.7,7.4,8.1,6.4,2.8,3.3,8.2,0.0,1.5,2019-09-20 05:35:00
